365	6	Que piloto de Formula 1 cambio de equipo a mitad de la temporada 2017?	Carlos Sainz Jr.
366	6	Que piloto de Formula Uno fue apodado 'El Profesor'?	Alain Prost
367	6	Que boxeador fue prohibido por morder la oreja de Evander Holyfield en 1997?	Mike Tyson
368	6	Que fabricante de automoviles gano las 24 Horas de Le Mans 2016?	Porsche
369	6	Que pais fue anfitrion de la Copa Mundial de la FIFA 2018?	Rusia
370	6	Que pais fue anfitrion de los Juegos Olimpicos de Verano de 2020?	Japon
371	6	Que pais gano la Copa Mundial de la FIFA 2018 realizada en Rusia?	Francia
372	6	Que jugador de dardos ha ganado mas titulos de Campeonato Mundial?	Phil Taylor
373	6	Que piloto ha sido campeon mundial de Formula 1 un record de 7 veces?	Michael Schumacher
374	6	Cual es el record personal de Kenenisa Bekele en maraton?	2:01:41
375	6	Que nacion fue anfitriona de la Copa Mundial de la FIFA en 2006?	Alemania
376	6	Que jugador le propino una "patada de kung-fu" a un aficionado del Crystal Palace en enero de 1995?	Eric Cantona
377	6	De cual isla portuguesa es el futbolista Cristiano Ronaldo?	Madera
378	6	Que equipo de futbol gano el Campeonato de la Copa America 2015?	Chile
379	6	Que equipo gano la Copa Mundial de la FIFA 2014 en Brasil?	Alemania
380	6	En que ano gano Jenson Button su primer Campeonato Mundial de Pilotos de Formula Uno?	2009
381	6	Con que equipo gano Steven Gerrard la Liga de Campeones?	Liverpool
382	6	Quien ha jugado la mayoria de los torneos en la seleccion nacional de futbol de Brasil?	Cafu
383	6	Quien fue el maximo goleador del Mundial de la FIFA 2014?	James Rodriguez
384	6	Quien fue el maximo goleador de la seleccion nacional de futbol de Inglaterra?	Wayne Rooney
385	6	Quien gano el Gran Premio de San Marino de 1994, la carrera en la que Ayrton Senna fue asesinado?	Michael Schumacher
386	6	Quien gano la Daytona 500 de 1998?	Dale Earnhardt
387	6	Quien gano el Campeonato Mundial de Pilotos de Formula 1 de 2016?	Nico Rosberg
388	6	Quien gano el Campeonato Mundial de Pilotos de Formula Uno de 2017?	Lewis Hamilton
389	6	Quien gano el Gran Premio de Monaco de 2018?	Daniel Ricciardo
390	6	Quien gano la UEFA Champions League en 2016?	Real Madrid Club de Futbol
391	6	Quien gano la Liga de Campeones de la UEFA en 2017?	Real Madrid Club de Futbol
392	7	"Nephelococcygia" es la practica de hacer que?	Encontrar formas en las nubes
393	7	"Santa Claus" es una variedad de melon.	Verdadero
394	7	Un pasodoble es un tipo de salsa de pasta italiana.	Falso
395	7	Albert Einstein tuvo dificultades con las matematicas cuando estaba en la escuela.	Falso
396	7	En que deporte fueron famosos los hermanos Bob y Mike Bryan?	Tenis
397	7	De cual pais europeo se origino la ensalada de col?	Paises Bajos
398	7	De Eemhof, Port Zelande y Het Heijderbos son casas de vacaciones propiedad de que empresa?	Center Parcs
399	7	Ecuador utiliza el Peso Mexicano como su moneda.	Falso
400	7	Las cadenas de comida rapida Carl's Jr. y Hardee's son propiedad de la misma empresa.	Verdadero
401	7	El foie gras es un manjar frances tipicamente hecho del higado de un pato o ganso.	Higado
402	7	Haggis se come tradicionalmente en la Noche de Burns.	Verdadero
403	7	Cuantos colores hay en un arcoiris?	siete
404	7	Cuantas letras hay en el alfabeto ingles?	veintiseis
405	7	Cual es la altura del Burj Khalifa?	2.722 pies
406	7	Si alguien dijera "eres maloliente", que querria decir?	Hueles extremadamente desagradable.
407	7	Si te atrapan "Goldbricking", que estas haciendo mal?	Holgazaneria
408	7	Si plantaras las semillas de Quercus robur, que creceria?	Arboles
409	7	Cuanto dinero se perdio por estafas nigerianas en 2013?	$12.7 mil millones
410	7	Cuantos meses comienzan con la letra 'J' en un calendario gregoriano estandar?	Tres
411	7	En el idioma ingles, cual es el nombre del caracter "&"?	Simbolo de ampersand
412	7	En que ano Canada dejo de producir el centavo?	2012
413	7	Kraft "Cheez Whiz" contiene cultivo de queso, pero en realidad no contiene queso	Verdadero
414	7	Nombrada en honor a la flor de malva, el malva es un tono de que?	Purpura
415	7	Solo el 9% de los hogares estadounidenses poseian un televisor en	1950
416	7	Pluton es un planeta.	Falso
417	7	Red Vines es una marca de que tipo de caramelo?	Regaliz
418	7	Terry Gilliam fue un animador que trabajo con que grupo comico britanico?	Monty Python
419	7	La palabra francesa para viajar es "Travail"	Falso
420	7	La Carita Feliz fue creada por el artista comercial Harvey Ball.	Verdadero
421	7	Que tipo de cerveza es la cerveza mexicana "Corona"?	Cerveza Lager Palida
422	7	El metro de Nueva York es el mas antiguo del mundo.	Falso
423	7	Los Jack-o-Lanterns originales eran en realidad nabos vaciados.	Verdadero
424	7	La mitocondria es la central energetica de la celula.	Verdadero
425	7	La palabra "docena" generalmente se refiere a un grupo de cuantos objetos?	Doce
426	7	Las palabras "bungalow" y "shampoo" originan de los idiomas de que pais?	India
427	7	Este campo a veces se conoce como "La Ciencia Lugubre."	Economia
428	7	A que familia linguistica pertenece el kazajo?	Turquico
429	7	Que bebida alcoholica se hace a partir de melaza?	Ron
430	7	Como llaman los marineros a la parte delantera de un barco?	Arco
431	7	Como llaman los marineros al lado derecho de un barco?	Estribor
432	7	Que cadena de comida rapida tiene la mayoria de ubicaciones a nivel mundial?	Metro
433	7	Cual es la fobia del miedo a los perros?	Perros
434	7	Que es H2O?	Agua
435	7	Que es Tasmania?	Un Estado australiano
436	7	Que se exhibe en el museo de Madame Tussauds en Londres?	Esculturas de cera
437	7	Cual es la palabra portuguesa para "Brasil"?	Brasil
438	7	Cual es el apellido del famoso Papa John?	Schnatter
439	7	Cual es el organo mas grande del cuerpo humano?	Piel
440	7	Cual es la letra mas frecuentemente utilizada en el alfabeto ingles?	E
441	7	Cual es el nombre del Ano Nuevo judio?	Rosh Hashana
442	7	Cual es el apodo del estado estadounidense de California?	Estado Dorado
443	7	Cual es la palabra japonesa romanizada para "universidad"?	Daigaku
444	7	Cual es la forma del juguete inventado por el profesor hungaro Erno Rubik?	Cubo
445	7	Que elemento de maquina se encuentra en el centro de los fidget spinners?	Rodamientos
446	7	Que nacion produce aproximadamente el 40% de la vainilla del mundo?	Madagascar
447	7	Cuando alguien tiene "envidia", se dice que es de que color?	Verde
448	7	Cuando alguien es cobarde, se dice que tiene el vientre de que color?	Amarillo
449	7	Cuando lloras en el espacio, tus lagrimas se adhieren a tu cara.	Verdadero
450	7	Donde en La Coruna (Espana) esta la sede de "Inditex", el mayor grupo de moda del mundo?	Arteijo
451	7	Que pais tiene la Union Jack en su bandera?	Nueva Zelanda
452	7	Cual es el idioma hablado mas popular en el Hemisferio Sur?	Portugues
453	7	Que montana tiene el pico mas alto de Australia?	Monte Kosciuszko, Nueva Gales del Sur
454	7	Que eslogan utilizo la empresa de comida rapida McDonald's antes de su eslogan "I'm Lovin' It"?	Nos Encanta Verte Sonreir
455	7	Cual es el tipo de cubierto mas adecuado para comer sopa?	Cuchara
456	7	Quien interpreto al General Aladeen en The Dictator?	Sacha Baron Cohen
457	7	Xantofobia es el miedo a que color?	Amarillo
